id;familia;genero;nombre;autor;sinonimos;referencias;taxones_infraespecificos;habito;origen;estado_de_conservacion;especimen_representativo;notas;regiones_biogeograficas;elevacion_minima;elevacion_maxima;departamentos;distribucion_global
2161;FABACEAE;Sesbania;Sesbania exasperata;Kunth;;Bernal et al. 2012;;Hierba, Subarbusto, Arbusto, Árbol;Nativa;No Evaluada;Cuatrecasas 4140 (COL);;Llanura del Caribe, Orinoquia, Pacífico, Valle del Magdalena;10 m;490 m;Antioquia, Arauca, Atlántico, Chocó, Córdoba, Cundinamarca, La Guajira, Magdalena, Tolima;América tropical
2162;FABACEAE;Sesbania;Sesbania grandiflora;(L.) Pers.;;Idárraga et al. 2011;;Arbolito, Árbol;Cultivada;No Evaluada;Plowman 3732 (COL, MO);;Andes, Islas Caribeñas, Llanura del Caribe, Valle del Cauca, Valle del Magdalena;0 m;1500 m;Antioquia, Arauca, Córdoba, Cundinamarca, Magdalena, San Andrés, Providencia y Santa Catalina, Valle;Asia tropical
2163;FABACEAE;Staminodianthus;Staminodianthus duckei;(Yakovlev) D.B.O.S.Cardoso & H.C.Lima;Diplotropis duckei Yakovlev;Cardoso et al. 2013;;Árbol;Nativa;No Evaluada;Defler 744 (COAH);;Amazonia;200 m;200 m;Amazonas, Vaupés;Colombia, Brasil
2164;FABACEAE;Stryphnodendron;Stryphnodendron guianense;(Aubl.) Benth.;;Martins 1981;Stryphnodendron guianense subsp. glandulosum Forero;Árbol;Nativa;No Evaluada;Cortés-Ballén 1737 (COL);;Andes, Guayana y Serranía de La Macarena, Orinoquia;100 m;620 m;Meta, Vaupés;Colombia, Brasil, Perú
2165;FABACEAE;Stryphnodendron;Stryphnodendron microstachyum;Poepp.;;Martins 1981;;Arbusto, Árbol;Nativa;No Evaluada;Galvis 121 (COL);;Guayana y Serranía de La Macarena, Orinoquia, Valle del Magdalena;110 m;300 m;Antioquia, Guainía, Guaviare, Vaupés, Vichada;Costa Rica y N Suramérica
2166;FABACEAE;Stryphnodendron;Stryphnodendron paniculatum;Poepp.;;;;Árbol;Nativa;No Evaluada;Roa 218 (UDBC);;Amazonia;100 m;600 m;Vaupés;SE Colombia, Brasil
2167;FABACEAE;Stryphnodendron;Stryphnodendron pulcherrimum;(Willd.) Hochr.;Acacia pulcherrima Willd.;Martins 1981;;Arbolito, Árbol;Nativa;No Evaluada;Fernández-Pérez 6115 (COL);;Guayana y Serranía de La Macarena;810 m;810 m;Caquetá, Guainía;N Suramérica
2168;FABACEAE;Styphnolobium;Styphnolobium sporadicum;M.Sousa & Rudd;;;;Árbol;Nativa;No Evaluada;"Zarucchi 4666 (HT: MO; IT: COL, HUA)";Tipo de Colombia;Andes, Valle del Magdalena;920 m;920 m;Antioquia;Colombia a México
2169;FABACEAE;Swartzia;Swartzia amabale;Torke et al.;;Torke et al. 2015;;Árbol;Nativa;Casi Amenazada;Cuadros 1584 (HT: COL);Tipo de Colombia;Valle del Magdalena;100 m;405 m;Antioquia, Boyacá, Córdoba, Santander;
2170;FABACEAE;Swartzia;Swartzia amplifolia;Harms;;Cowan 1968;Swartzia amplifolia var. amplifolia , Swartzia amplifolia var. colombiana R.S.Cowan, Swartzia amplifolia var. rigida R.S.Cowan;Arbusto, Árbol;Nativa;No Evaluada;Fonnegra 7818 (HUA, MO);;Andes, Llanura del Caribe, Pacífico;0 m;1725 m;Antioquia, Bolívar, Chocó, Cundinamarca, Santander, Valle;Venezuela a Perú
2171;FABACEAE;Swartzia;Swartzia arborescens;(Aubl.) Pittier;;Cowan 1968;;Arbolito, Árbol;Nativa;No Evaluada;Betancur 2837 (COL, MO);;Amazonia, Guayana y Serranía de La Macarena;100 m;400 m;Amazonas, Caquetá, Meta, Vaupés;Amazonia, Guayanas
2172;FABACEAE;Swartzia;Swartzia argentea;Benth.;;Cowan 1958;Swartzia argentea var. argentea , Swartzia argentea var. flavescens (Suess.) Cowan;Árbol;Nativa;No Evaluada;Cárdenas 20353 (COAH);;Amazonia, Guayana y Serranía de La Macarena;100 m;150 m;Amazonas, Caquetá, Guainía, Vaupés;NO Amazonia
2173;FABACEAE;Swartzia;Swartzia auriculata;Poepp.;;Cowan 1968;;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;van Dulmen 145 (COAH);;Amazonia;100 m;100 m;Amazonas, Caquetá;Amazonia
2174;FABACEAE;Swartzia;Swartzia benthamiana;Miq.;;Cowan 1968;Swartzia benthamiana var. benthamiana ;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;Schultes 19533 (US);;Amazonia;100 m;250 m;Amazonas, Caquetá, Guainía, Vaupés;Amazonia, Guayanas
2175;FABACEAE;Swartzia;Swartzia bombycina;Cowan;;Cowan 1968;;Árbol;Nativa;No Evaluada;López 7807 (COAH);;Guayana y Serranía de La Macarena;300 m;300 m;Meta;Colombia, Ecuador
2176;FABACEAE;Swartzia;Swartzia cabrerae;Cowan;;Cowan 1968;;Árbol;Nativa;No Evaluada;"Schultes 15457 (HT: US; IT: NY)";Tipo de Colombia;Amazonia;;;Vaupés;
2177;FABACEAE;Swartzia;Swartzia calva;Cowan;;Cowan 1968;;Árbol;Nativa;No Evaluada;Álvarez 351 (COAH);;Amazonia;240 m;240 m;Amazonas;Colombia, Ecuador, Perú, Brasil
2178;FABACEAE;Swartzia;Swartzia cardiosperma;Benth.;;Cowan 1968;;Arbolito, Árbol;Nativa;No Evaluada;Cárdenas 4506 (COAH);;Amazonia, Orinoquia;180 m;390 m;Amazonas, Arauca, Caquetá, Vaupés;Colombia, Ecuador, Perú, Brasil, Venezuela
2179;FABACEAE;Swartzia;Swartzia caudata;Cowan;;Cowan 1968;;Árbol;Nativa;No Evaluada;Rincón 249 (COL);;Orinoquia;300 m;300 m;Meta;Colombia, SO Venezuela, Brasil
2180;FABACEAE;Swartzia;Swartzia colombiana;(R.S.Cowan) Torke;Swartzia brachyrachis var. colombiana R.S.Cowan;Torke 2007;;Árbol;Nativa;No Evaluada;"Cuatrecasas 19728 (HT: US; IT: F)";;Pacífico, Valle del Magdalena;0 m;1000 m;Antioquia, Chocó, Valle;
2181;FABACEAE;Swartzia;Swartzia conferta;Benth.;;Cowan 1968, Steyermark et al. 1999;Swartzia conferta var. conferta , Swartzia conferta var. vaupesiana R.S.Cowan;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;Schultes 14066 (COAH, COL, MO);;Amazonia;210 m;250 m;Amazonas, Caquetá, Vaupés;SE Colombia a Guayana Francesa y NO Brasil
2182;FABACEAE;Swartzia;Swartzia cupavenensis;Cowan;;Cowan 1968;;Árbol;Nativa;No Evaluada;Murillo 1055 (COAH);;Amazonia;120 m;120 m;Guainía;Colombia, Venezuela
2183;FABACEAE;Swartzia;Swartzia dipetala;Vogel;;Cowan 1958;;Arbolito, Árbol;Nativa;No Evaluada;Cárdenas 613 (JAUM, MO);;Llanura del Caribe, Orinoquia, Pacífico;20 m;100 m;Antioquia, Chocó, Vichada;N Suramérica
2184;FABACEAE;Swartzia;Swartzia emarginata;(Ducke) Torke;;;;Árbol;Nativa;No Evaluada;Sánchez 4723 (COAH);;Amazonia;240 m;240 m;Amazonas;Amazonia
2185;FABACEAE;Swartzia;Swartzia gracilis;Pipoly & A.Rudas Lleras;;;;Árbol;Nativa;No Evaluada;Castaño 1448 (COAH);;Amazonia;200 m;200 m;Amazonas;S Colombia, Perú, Brasil
2186;FABACEAE;Swartzia;Swartzia grandifolia;Benth.;;;;Árbol;Nativa;No Evaluada;Castaño 3433 (COAH);;Amazonia, Guayana y Serranía de La Macarena;140 m;140 m;Amazonas, Vaupés;SE Colombia a Guayana Francesa
2187;FABACEAE;Swartzia;Swartzia haughtii;Cowan;;Idárraga et al. 2011;;Árbol;Nativa;No Evaluada;Callejas 5647 (HUA, MO);;Llanura del Caribe;80 m;100 m;Antioquia;Colombia, Ecuador
2188;FABACEAE;Swartzia;Swartzia klugii;(R.S.Cowan) Torke;Swartzia racemosa var. klugii R.S.Cowan, Swartzia racemosa var. major R.S.Cowan;Torke 2007;;Árbol;Nativa;No Evaluada;Cárdenas 4323 (COAH, COL, MO);;Amazonia;120 m;240 m;Amazonas, Caquetá, Vaupés;S Colombia, Ecuador, Perú, Brasil
2189;FABACEAE;Swartzia;Swartzia laevicarpa;Amshoff;;Cowan 1968;;Árbol;Nativa;No Evaluada;Schultes 12794 (US);;Amazonia, Guayana y Serranía de La Macarena;100 m;300 m;Amazonas, Caquetá, Vaupés;Amazonia, Guayanas
2190;FABACEAE;Swartzia;Swartzia leptopetala;Benth.;;Cowan 1968;;Arbolito, Árbol;Nativa;No Evaluada;Zarucchi 3632 (COAH, MO);;Amazonia, Orinoquia, Valle del Magdalena;90 m;300 m;Amazonas, Guaviare, Meta, Santander, Vaupés, Vichada;N Suramérica
2191;FABACEAE;Swartzia;Swartzia macrophylla;Vogel;;Cowan 1968;;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;"Humboldt 5652 (HT: B; IT: P)";Tipo de Colombia;Andes, Llanura del Caribe, Pacífico, Valle del Magdalena;10 m;1400 m;Antioquia, Chocó, Cundinamarca, Santander;
2192;FABACEAE;Swartzia;Swartzia macrosema;Harms;;Cowan 1968, Torke 2007;;Árbol;Nativa;No Evaluada;Cuatrecasas 11224 (COL);;Amazonia;270 m;310 m;Putumayo;S Colombia, Ecuador, Perú
2193;FABACEAE;Swartzia;Swartzia martii;Benth.;;Cowan 1968;;Árbol;Nativa;No Evaluada;Marín 80 (COAH);;Amazonia;200 m;200 m;Amazonas;Amazonia
2194;FABACEAE;Swartzia;Swartzia microstylis;Benth.;;Cowan 1968;;Árbol;Nativa;No Evaluada;Córdoba 1365 (COAH, MO);;Orinoquia;120 m;120 m;Guainía, Vichada;E Colombia a Guayana Francesa y N Brasil
2195;FABACEAE;Swartzia;Swartzia mucronifera;Cowan;;Cowan 1968;;Arbolito, Árbol;Nativa;No Evaluada;"Cuatrecasas 21281 (HT: US; IT: F)";Tipo de Colombia;Llanura del Caribe, Pacífico;50 m;50 m;Antioquia, Valle;
2196;FABACEAE;Swartzia;Swartzia myrtifolia;Sm.;;Cowan 1968;Swartzia myrtifolia var. myrtifolia ;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;Betancur 2219 (COAH, HUA, MO);;Amazonia, Andes, Guayana y Serranía de La Macarena, Llanura del Caribe, Orinoquia, Pacífico, Valle del Magdalena;0 m;1400 m;Amazonas, Antioquia, Bolívar, Caquetá, Chocó, Córdoba, Meta, Putumayo, Valle;México a Bolivia, Brasil
2197;FABACEAE;Swartzia;Swartzia oblanceolata;Sandwith;;;;Árbol;Nativa;No Evaluada;Sánchez 1075 (COAH);;Amazonia;200 m;200 m;Amazonas;S Colombia a Guayana Francesa y N Brasil
2198;FABACEAE;Swartzia;Swartzia oraria;Cowan;;Cowan 1968;;Arbolito, Árbol;Nativa;No Evaluada;"Cuatrecasas 19986 (HT: US; IT: F)";Tipo de Colombia;Amazonia, Andes, Llanura del Caribe, Pacífico, Valle del Magdalena;0 m;900 m;Amazonas, Antioquia, Bolívar, Caquetá, Chocó, Córdoba, Guainía, Putumayo, Santander, Valle, Vaupés;Panamá a Bolivia, Brasil
2199;FABACEAE;Swartzia;Swartzia oscarpintoana;Pipoly & Rudas;;;;Árbol;Nativa;No Evaluada;"Pipoly 12886 (HT: COL; IT: F, MO, NY, US)";Conocida solo del tipo;Amazonia;300 m;300 m;Amazonas;
2200;FABACEAE;Swartzia;Swartzia pendula;Benth.;;Cowan 1968, Vásquez 1997;;Arbolito, Árbol;Nativa;No Evaluada;van Dulmen 268 (COAH, MO);;Amazonia;100 m;200 m;Amazonas;NO Amazonia
2201;FABACEAE;Swartzia;Swartzia pinnata;(Vahl) Willd.;;Cowan 1958;;Árbol;Nativa;No Evaluada;Quiñones 1082 (MO);;Andes;850 m;850 m;Tolima;Colombia, Venezuela, Antillas
2202;FABACEAE;Swartzia;Swartzia pittieri;Schery;;Cowan 1968;;Árbol;Nativa;No Evaluada;Callejas 6001 (HUA, MO);;Orinoquia;85 m;560 m;Meta, Vichada;Colombia, Venezuela
2203;FABACEAE;Swartzia;Swartzia polyphylla;DC.;;Cowan 1958;;Arbolito, Árbol;Nativa;No Evaluada;Galeano 1927 (COL);;Amazonia;100 m;455 m;Amazonas, Caquetá, Guainía, Vaupés;Amazonia
2204;FABACEAE;Swartzia;Swartzia radiale;Torke et al.;;Torke et al. 2015;;Árbol;Nativa;En Peligro;Espinal 97 (HT: COL);Tipo de Colombia;Andes;1700 m;2300 m;Antioquia;Cordilleras Central y Occidental
2205;FABACEAE;Swartzia;Swartzia robiniifolia;Vogel;;Cowan 1968;;Árbol;Nativa;No Evaluada;Rentería 4752 (JAUM, MO);;Valle del Cauca, Valle del Magdalena;10 m;1100 m;Antioquia, Santander, Valle;Colombia, Panamá
2206;FABACEAE;Swartzia;Swartzia rosea;Benth.;;Cowan 1968;;Árbol;Nativa;No Evaluada;Martius 3137 (HT: M);Tipo de Colombia;Amazonia;240 m;240 m;Amazonas, Caquetá, Vaupés;NO Amazonia
2207;FABACEAE;Swartzia;Swartzia santanderensis;Cowan;;Cowan 1968;;Árbol;Nativa;No Evaluada;Haught 1638 (HT: US);Tipo de Colombia;Valle del Magdalena;100 m;230 m;Antioquia, Santander;
2208;FABACEAE;Swartzia;Swartzia schomburgkii;Benth.;;Cowan 1968, Steyermark et al. 1999;Swartzia schomburgkii var. guayanensis R.S.Cowan;Arbolito, Árbol, Trepadora;Nativa;No Evaluada;Galeano 1245 (COL, MO);;Amazonia, Guayana y Serranía de La Macarena, Orinoquia;100 m;200 m;Amazonas, Caquetá, Guainía, Vaupés, Vichada;Amazonia, Guayanas
2209;FABACEAE;Swartzia;Swartzia schultesii;Cowan;;Cowan 1968;;Arbusto, Árbol;Nativa;No Evaluada;"Schultes 3948 (HT: US; IT: NY)";Tipo de Colombia;Amazonia, Andes, Llanura del Caribe, Pacífico;0 m;1400 m;Antioquia, Caquetá, Chocó, Cundinamarca;Colombia, Perú
2210;FABACEAE;Swartzia;Swartzia sericea;Vogel;;Cowan 1958;;Árbol;Nativa;No Evaluada;Cárdenas 20365 (COAH);;Guayana y Serranía de La Macarena;80 m;120 m;Guainía;Amazonia
2211;FABACEAE;Swartzia;Swartzia simplex;(Sw.) Spreng.;Swartzia calophylla Poepp., Swartzia mutisii Britton & Killip, Swartzia ochnacea DC., Swartzia simplex var. darienensis (Pittier) Schery, Swartzia simplex var. ochnacea (DC.) R.S.Cowan;Cowan 1968, Stevens et al. 2001;Swartzia simplex var. continentalis Urb., Swartzia simplex var. grandiflora (Raddi) Cowan, Swartzia simplex var. simplex ;Arbusto, Arbolito, Árbol;Nativa;Preocupación Menor;Betancur 1248 (HUA, MO);;Amazonia, Andes, Llanura del Caribe, Pacífico, Valle del Magdalena;0 m;1250 m;Amazonas, Antioquia, Atlántico, Bolívar, Caquetá, Chocó, Guainía, Nariño, Santander, Tolima, Valle;América tropical
2212;FABACEAE;Swartzia;Swartzia tessmannii;Harms;;Cowan 1968;;Árbol;Nativa;No Evaluada;Londoño 1276 (COAH);;Amazonia;200 m;200 m;Amazonas, Caquetá;Amazonia
2213;FABACEAE;Swartzia;Swartzia trianae;Benth.;;Cowan 1958;;Arbusto, Arbolito, Árbol, Trepadora;Nativa;No Evaluada;Callejas 5907 (HUA, MO);;Amazonia, Guayana y Serranía de La Macarena, Orinoquia, Valle del Magdalena;200 m;1400 m;Amazonas, Antioquia, Caldas, Caquetá, Cundinamarca, Meta, Tolima, Vichada;Colombia, Ecuador
2214;FABACEAE;Swartzia;Swartzia vaupesiana;Cowan;;Cowan 1958;;Arbolito, Árbol;Nativa;No Evaluada;"Schultes 18397 (HT: US; IT: NY)";Tipo de Colombia;Amazonia, Guayana y Serranía de La Macarena, Orinoquia;80 m;200 m;Amazonas, Caquetá, Guaviare, Vaupés, Vichada;NO Amazonia
2215;FABACEAE;Swartzia;Swartzia versicolor;Torke et al.;;Torke et al. 2015;;Árbol;Nativa;Vulnerable;"Fonnegra 1269 (HT: HUA; IT: MO)";Tipo de Colombia;Andes, Pacífico, Valle del Magdalena;20 m;1050 m;Antioquia, Chocó;
2216;FABACEAE;Tachigali;Tachigali cavipes;(Benth.) J.F.Macbr.;;Irwin & Barneby 1982, Quiñones 2005, Castellanos & Lewis 2012;;Arbusto, Árbol;Nativa;No Evaluada;Zarucchi 1746 (COL, MO, NY);;Amazonia, Guayana y Serranía de La Macarena, Orinoquia;100 m;400 m;Amazonas, Caquetá, Guainía, Putumayo, Vaupés, Vichada;Colombia, O Venezuela, N Brasil, N Perú
2217;FABACEAE;Tachigali;Tachigali chrysophylla;(Poepp.) Zarucchi & Herend.;Sclerolobium chrysophyllum Poepp.;;;Árbol;Nativa;No Evaluada;Zarucchi 3794 (COAH, MO);;Amazonia;80 m;90 m;Guainía;Colombia, Ecuador, Venezuela, Brasil
2218;FABACEAE;Tachigali;Tachigali colombiana;Dwyer;;Quiñones 2005;;Árbol;Nativa;No Evaluada;"Cuatrecasas 19903 (HT: F; IT: CUVC, US)";;Pacífico;45 m;50 m;Chocó, Valle;
2219;FABACEAE;Tachigali;Tachigali formicarum;Harms;;;;Árbol;Nativa;No Evaluada;Cárdenas 4391, 4393 (COAH, MO);;Amazonia;180 m;180 m;Caquetá;Colombia a Perú
2220;FABACEAE;Tachigali;Tachigali guianensis;(Benth.) Zarucchi & Herend.;Sclerolobium guianense Benth.;Quiñones 2005;;Árbol;Nativa;No Evaluada;Cárdenas 7319 (COAH);;Amazonia, Guayana y Serranía de La Macarena;100 m;100 m;Amazonas, Guaviare, Meta;Suramérica tropical
2221;FABACEAE;Tachigali;Tachigali melanocarpa;(Ducke) van der Werff;Sclerolobium melanocarpum Ducke;Dwyer 1957;;Árbol;Nativa;No Evaluada;Cabrera 2790 (COL);;Orinoquia;120 m;120 m;Vichada;N Suramérica
2222;FABACEAE;Tachigali;Tachigali odoratissima;(Benth.) Zarucchi & Herend.;Sclerolobium odoratissimum Benth.;Quiñones 2005;;Árbol;Nativa;No Evaluada;Espina 338 (COL);;Orinoquia;80 m;100 m;Vichada;Amazonia, Orinoquia
2223;FABACEAE;Tachigali;Tachigali paniculata;Aubl.;;Quiñones 2005, Castellanos & Lewis 2012;;Árbol;Nativa;No Evaluada;Cárdenas 4053 (COAH, MO);;Amazonia;100 m;200 m;Amazonas;Colombia a Guayana Francesa, Perú y Bolivia
2224;FABACEAE;Tachigali;Tachigali physophora;(Huber) Zarucchi & Herend.;Sclerolobium physophorum Huber;Quiñones 2005;;Árbol;Nativa;No Evaluada;Galeano 1023 (COAH, COL);;Amazonia;80 m;200 m;Amazonas, Guainía;E Colombia, Venezuela, Brasil
2225;FABACEAE;Tachigali;Tachigali plumbea;Ducke;;Quiñones 2005;;Árbol;Nativa;No Evaluada;Cárdenas 20587 (COAH);;Amazonia;150 m;150 m;Amazonas, Caquetá, Guainía, Vaupés;SE Colombia, SO Venezuela, NO Brasil
2226;FABACEAE;Tachigali;Tachigali polyphylla;Poepp.;Tachigali poeppigiana Tul.;Dwyer 1954;;Árbol;Nativa;No Evaluada;Cárdenas 9176 (COAH);;Amazonia;100 m;220 m;Amazonas, Caquetá;S Colombia, NO Brasil, Perú
2227;FABACEAE;Tachigali;Tachigali ptychophysca;Benth.;;Quiñones 2005;;Árbol;Nativa;No Evaluada;Schultes 12955 (COL);;Amazonia;250 m;650 m;Caquetá, Vaupés;SE Colombia, SO Venezuela, NO Brasil
2228;FABACEAE;Tachigali;Tachigali rugosa;(Benth.) Zarucchi & Pipoly;Sclerolobium rugosum Benth.;;;Árbol;Nativa;No Evaluada;Rudas 5273 (MO);;Amazonia;100 m;220 m;Amazonas;Colombia, Venezuela, Brasil, Bolivia
2229;FABACEAE;Tachigali;Tachigali schultesiana;Dwyer;;Quiñones 2005;;Árbol;Nativa;No Evaluada;Schultes 14045 (HT: MO);Tipo de Colombia;Amazonia;180 m;250 m;Amazonas, Caquetá, Vaupés;SE Colombia, N Perú
2230;FABACEAE;Tachigali;Tachigali tessmannii;Harms;;;;Árbol;Nativa;No Evaluada;Zarucchi 3717 (COAH, MO);;Amazonia, Orinoquia;100 m;200 m;Amazonas, Caquetá, Vichada;Colombia, Venezuela, Perú
2231;FABACEAE;Tachigali;Tachigali tinctoria;(Benth.) Zarucchi & Herend.;;;;Árbol;Nativa;No Evaluada;Arboleda 10 (MEDEL);;Orinoquia;115 m;115 m;Vichada;E Colombia a Guayana Francesa, Brasil y Bolivia
2232;FABACEAE;Tachigali;Tachigali versicolor;Standl. & L.O.Williams;;Quiñones 2005;;Árbol;Nativa;No Evaluada;Gentry 15276 (COL, MO);;Andes, Pacífico;600 m;600 m;Chocó;Costa Rica, Colombia
2233;FABACEAE;Tamarindus;Tamarindus indica;L.;;Quiñones 2005;;Árbol;Cultivada;No Evaluada;Zarucchi 4670 (COL, MO);;Andes, Islas Caribeñas, Llanura del Caribe, Orinoquia, Pacífico, Valle del Cauca, Valle del Magdalena;0 m;1200 m;Antioquia, Atlántico, Bolívar, Caldas, Casanare, Cauca, Córdoba, Cundinamarca, Magdalena, Norte de Santander, San Andrés, Providencia y Santa Catalina, Tolima, Valle;"India; introducida en los trópicos"
2234;FABACEAE;Tara;Tara spinosa;(Molina) Britton & Rose;Caesalpinia spinosa (Molina) Kuntze, Coulteria horrida Kunth, Coulteria tinctoria Kunth;Quiñones 2005, Idárraga et al. 2011, Castellanos & Lewis 2012;;Arbusto, Árbol;Nativa;No Evaluada;Pérez 2527 (COL);;Andes, Guayana y Serranía de La Macarena;150 m;2750 m;Amazonas, Antioquia, Boyacá, Cauca, Cundinamarca, Nariño;Colombia y Venezuela a Bolivia y Argentina
2235;FABACEAE;Taralea;Taralea oppositifolia;Aubl.;Dipteryx nudipes Tul., Dipteryx oppositifolia (Aubl.) Willd.;;;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;Cárdenas 4089 (COAH, MO);;Amazonia, Guayana y Serranía de La Macarena;50 m;760 m;Amazonas, Caquetá, Guainía, Vaupés;Amazonia, Guayanas, Panamá
2236;FABACEAE;Uribea;Uribea tamarindoides;Dugand & Romero;;Idárraga et al. 2011;;Árbol;Nativa;No Evaluada;Romero-Castañeda 8519 (HT: COL);Tipo de Colombia;Llanura del Caribe, Valle del Magdalena;200 m;260 m;Antioquia, Bolívar, Chocó, Cundinamarca, Magdalena;Colombia a Costa Rica
2237;FABACEAE;Vachellia;Vachellia flexuosa;(Willd.) Forero & C.Romero;Acacia canescens (Britton & Killip) García-Barr., Acacia flexuosa Willd., Poponax canescens Britton & Killip, Poponax flexuosa (Willd.) Britton & Killip;Seigler & Ebinger 2006;;Arbusto, Árbol;Nativa;No Evaluada;Llanos 1742 (COL);;Andes, Valle del Magdalena;350 m;1300 m;Cundinamarca, Huila, Tolima;
2238;FABACEAE;Vachellia;Vachellia macracantha;(Willd.) Seigler & Ebinger;Acacia macracantha Willd., Mimosa macracantha (Willd.) Poir., Poponax macracantha (Willd.) Killip;Seigler & Ebinger 2006;;Arbusto, Árbol;Nativa;No Evaluada;Romero-Castañeda 9072 (COL);;Llanura del Caribe, Orinoquia, Valle del Magdalena;0 m;250 m;Atlántico, Bolívar, La Guajira, Huila, Magdalena, Meta;"Colombia, Venezuela, Perú, México; Antillas"
2239;FABACEAE;Vachellia;Vachellia pennatula;(Schltdl. & Cham.) Seigler & Ebinger;Acacia pennatula (Schltdl. & Cham.) Benth., Inga pennatula Schltdl. & Cham., Poponax pennatula (Schltdl. & Cham.) Britton & Rose;Seigler & Ebinger 2006;;Árbol;Nativa;No Evaluada;Stančík 806 (COL);;Andes, Valle del Cauca;537 m;1500 m;Cauca, Valle;Colombia, México
2240;FABACEAE;Vatairea;Vatairea erythrocarpa;(Ducke) Ducke;;Zamora 2010;;Árbol;Nativa;No Evaluada;Gentry 64865 (COAH, COL);;Amazonia;200 m;200 m;Amazonas, Caquetá;Costa Rica a Amazonia
2241;FABACEAE;Vatairea;Vatairea fusca;(Ducke) Ducke;;;;Árbol;Nativa;No Evaluada;Cortés 1622 (COL);;Amazonia;100 m;120 m;Amazonas, Vaupés;Amazonia
2242;FABACEAE;Vatairea;Vatairea guianensis;Aubl.;;;;Árbol;Nativa;No Evaluada;Defler 636 (COAH, MO);;Amazonia;150 m;200 m;Amazonas, Caquetá, Vaupés;Amazonia, Guayanas
2243;FABACEAE;Vataireopsis;Vataireopsis iglesiasii;Ducke;;;;Árbol;Nativa;No Evaluada;Stevenson 942 (COL);;Amazonia, Orinoquia;;;Amazonas, Caquetá, Guainía, Guaviare, Meta, Vaupés;Amazonia
2244;FABACEAE;Vataireopsis;Vataireopsis speciosa;Ducke;;;;Árbol;Nativa;No Evaluada;Pabón 481 (COAH);;Amazonia;240 m;240 m;Caquetá;Amazonia
2245;FABACEAE;Vataireopsis;Vataireopsis surinamensis;Lima;;Lima 1980;;Árbol;Nativa;No Evaluada;Gutiérrez 863 (COL);;Amazonia, Guayana y Serranía de La Macarena;350 m;350 m;Vaupés;SE Colombia a Guayana Francesa
2246;FABACEAE;Zapoteca;Zapoteca formosa;(Kunth) H.M.Hern.;Acacia formosa Kunth;Hernández 1989;Zapoteca formosa subsp. formosa ;Hierba, Arbusto, Árbol;Nativa;No Evaluada;Betancur 11238 (COL);;Andes, Llanura del Caribe;0 m;600 m;Atlántico, Bolívar, La Guajira, Magdalena, Norte de Santander;"México a Argentina y Paraguay; Antillas"
2247;FABACEAE;Zapoteca;Zapoteca tetragona;(Willd.) H.M.Hern.;Acacia tetragona Willd., Anneslia tetragona (Willd.) Donn.Sm., Calliandra tetragona (Willd.) Benth., Feuilleea tetragona (Willd.) Kuntze, Mimosa quadrangularis Poir.;Hernández 1989;;Arbusto, Árbol;Nativa;No Evaluada;Daniel 2456 (COL);;Andes, Llanura del Caribe, Valle del Cauca, Valle del Magdalena;0 m;2200 m;Antioquia, Boyacá, Caldas, Cauca, Cundinamarca, La Guajira, Magdalena, Nariño, Norte de Santander, Santander, Tolima, Valle;Centroamérica a Ecuador y Venezuela
