id;familia;genero;nombre;autor;sinonimos;referencias;taxones_infraespecificos;habito;origen;estado_de_conservacion;especimen_representativo;notas;regiones_biogeograficas;elevacion_minima;elevacion_maxima;departamentos;distribucion_global
542;ARECACEAE;Desmoncus;Desmoncus giganteus;A.J.Hend.;;Henderson 1995, Galeano & Bernal 2010, Henderson 2011b;;Trepadora, Liana;Nativa;Preocupación Menor;Malagón 2 (COL);;Amazonia;200 m;600 m;Amazonas, Caquetá, Guainía, Putumayo, Vaupés;O Amazonia en Colombia, Ecuador, Perú y Brasil
543;ARECACEAE;Desmoncus;Desmoncus horridus;Mart.;;Henderson 2011b;Desmoncus horridus subsp. apureanus (L.H.Bailey) A.J.Hend., Desmoncus horridus subsp. occidentalis A.J.Hend., Desmoncus horridus subsp. palustris (Trail) A.J.Hend.;Trepadora;Nativa;Preocupación Menor;Bernal 4408 (COL);;Amazonia, Guayana y Serranía de La Macarena, Orinoquia;100 m;500 m;Arauca, Casanare, Guainía, Vaupés;N Suramérica al E Andes
544;ARECACEAE;Desmoncus;Desmoncus interjectus;A.J.Hend.;;Henderson 2011b;;Trepadora;Nativa;Preocupación Menor;"Galeano 1092 (HT: COL; IT: NY)";;Amazonia, Guayana y Serranía de La Macarena;160 m;250 m;Amazonas, Caquetá, Vaupés;
545;ARECACEAE;Desmoncus;Desmoncus mitis;Mart.;Desmoncus leptospadix Mart., Desmoncus mitis var. leptospadix (Mart.) A.J.Hend.;Galeano 1991, Henderson 1995, Galeano & Bernal 2010;Desmoncus mitis subsp. leptospadix (Mart.) A.J.Hend., Desmoncus mitis subsp. mitis ;Trepadora;Nativa;Preocupación Menor;Bernal 2538 (COL);;Amazonia;80 m;400 m;Amazonas, Putumayo;O Amazonia, de S Colombia a N Bolivia
546;ARECACEAE;Desmoncus;Desmoncus myriacanthos;Dugand;;Henderson 2011b;;Trepadora;Nativa;Preocupación Menor;Bernal 523 (COL, HUA);;Llanura del Caribe, Pacífico, Valle del Magdalena;0 m;250 m;Antioquia, Bolívar, Caldas, Cesar, Chocó, Córdoba, Cundinamarca, Magdalena, Sucre;C Panamá a NO Venezuela
547;ARECACEAE;Desmoncus;Desmoncus parvulus;L.H.Bailey;;Henderson 2011b;;Trepadora;Nativa;No Evaluada;Rosero 581 (COAH);;Amazonia, Guayana y Serranía de La Macarena;80 m;250 m;Amazonas, Caquetá, Vaupés;S Colombia a Guayana Francesa y N Brasil
548;ARECACEAE;Desmoncus;Desmoncus polyacanthos;Mart.;Desmoncus polyacanthos var. prunifer (Mart.) A.J.Hend.;Galeano 1991, Henderson 1995, Galeano & Bernal 2010;;Trepadora;Nativa;Preocupación Menor;Idrobo 5062 (COL);;Amazonia, Guayana y Serranía de La Macarena, Orinoquia;80 m;300 m;Amazonas, Arauca, Guainía, Meta, Norte de Santander, Putumayo, Vichada;N y C Suramérica al E Andes
549;ARECACEAE;Desmoncus;Desmoncus pumilus;Trail;;Henderson 2011b;;Trepadora;Nativa;Preocupación Menor;Arbeláez 652 (COAH?, COL?);;Amazonia, Guayana y Serranía de La Macarena;120 m;200 m;Amazonas, Guainía;S y E Colombia a N Brasil
550;ARECACEAE;Desmoncus;Desmoncus setosus;Mart.;;Henderson 2011b;;Trepadora;Nativa;Preocupación Menor;Cárdenas 4642 (COAH);;Amazonia;100 m;100 m;Amazonas;S Colombia a NO Brasil
551;ARECACEAE;Desmoncus;Desmoncus vacivus;L.H.Bailey;;Henderson 2011b;;Trepadora;Nativa;No Evaluada;Galeano 8526 (COL);Tipo de Colombia;Amazonia;80 m;180 m;Amazonas, Caquetá;S Colombia, N Perú, NO Brasil
552;ARISTOLOCHIACEAE;Aristolochia;Aristolochia acutifolia;Duch.;;González 1990;;Trepadora;Nativa;No Evaluada;Zarucchi 1595 (COAH);;Amazonia, Andes, Guayana y Serranía de La Macarena, Orinoquia;170 m;800 m;Amazonas, Caquetá, Cauca, Putumayo, Vaupés, Vichada;N Suramérica
553;ARISTOLOCHIACEAE;Aristolochia;Aristolochia anguicida;Jacq.;;González 1990;;Trepadora;Nativa;No Evaluada;González 898 (COL, UPTC);;Andes, Llanura del Caribe;0 m;900 m;Atlántico, Bolívar, Cesar, Córdoba, La Guajira, Magdalena, Santander, Sucre;"México a Colombia; Antillas"
554;ARISTOLOCHIACEAE;Aristolochia;Aristolochia colombiana;F.González;;González 2000;;Trepadora;Nativa;No Evaluada;González 3784 (HT: COL, IT: COAH, K, NY, P);Tipo de Colombia;Orinoquia;460 m;460 m;Meta;
555;ARISTOLOCHIACEAE;Aristolochia;Aristolochia colossifolia;Hoehne;;González 1990;;Trepadora;Nativa;No Evaluada;"Haught 4839 (HT: SP; IT: COL, US)";Tipo de Colombia;Pacífico;5 m;5 m;Antioquia, Chocó;Panamá, Colombia, Perú
556;ARISTOLOCHIACEAE;Aristolochia;Aristolochia cordiflora;Kunth;Aristolochia mariquitensis Mutis;González 1990;;Trepadora;Nativa;No Evaluada;González 909 (COL, UPTC);;Andes, Pacífico, Valle del Magdalena;10 m;2000 m;Antioquia, Cauca, Chocó, Cundinamarca, Nariño, Putumayo, Santander, Tolima, Valle;Guatemala a Ecuador
557;ARISTOLOCHIACEAE;Aristolochia;Aristolochia cornuta;Mast.;Aristolochia antennifera L.Uribe, Aristolochia georgica R.E.Schult.;González 1990;;Trepadora;Nativa;No Evaluada;Romero-Castañeda 3591 (COL);;Amazonia;200 m;250 m;Amazonas, Caquetá, Vaupés;NO Amazonia
558;ARISTOLOCHIACEAE;Aristolochia;Aristolochia didyma;S.Moore;;González 1994;;Trepadora;Nativa;No Evaluada;González 69 (COL);;Pacífico;215 m;215 m;Nariño;Panamá a N Suramérica
559;ARISTOLOCHIACEAE;Aristolochia;Aristolochia elegans;Mast.;;González 1990;;Trepadora;Nativa y cultivada;No Evaluada;Uribe 2615 (COL);;Andes, Orinoquia, Valle del Cauca;450 m;2150 m;Antioquia, Caldas, Cauca, Magdalena, Meta, Valle;América tropical
560;ARISTOLOCHIACEAE;Aristolochia;Aristolochia goudotii;Duch.;;González 1990;;Trepadora, Epífita;Nativa;No Evaluada;"Goudot s.n. (HT: P; foto: COL)";Tipo de Colombia;Orinoquia;80 m;300 m;Meta, Vichada;Colombia, Ecuador
561;ARISTOLOCHIACEAE;Aristolochia;Aristolochia grandiflora;Sw.;;González 1990;;Trepadora;Nativa y cultivada;No Evaluada;Cárdenas 1809 (COL, JAUM);;Amazonia, Llanura del Caribe, Pacífico, Valle del Magdalena;0 m;600 m;Antioquia, Caquetá, Chocó, Cundinamarca, Putumayo;"México a Ecuador, Antillas; cultivado en los trópicos"
562;ARISTOLOCHIACEAE;Aristolochia;Aristolochia guentheri;O.C.Schmidt;;González 1990;;Trepadora;Nativa;No Evaluada;Schultes 6600 (COL, F);;Amazonia;100 m;265 m;Amazonas, Caquetá;O Amazonia
563;ARISTOLOCHIACEAE;Aristolochia;Aristolochia inflata;Kunth;;González 1990;;Trepadora;Nativa;No Evaluada;Uribe 3779 (COL);;Llanura del Caribe, Valle del Cauca, Valle del Magdalena;20 m;1100 m;Bolívar, Cesar, Córdoba, Cundinamarca, Huila, Magdalena, Tolima, Valle;Colombia a México
564;ARISTOLOCHIACEAE;Aristolochia;Aristolochia iquitensis;O.C.Schmidt;;González 1990;;Trepadora;Nativa;No Evaluada;Sastre 3511 (COL, P);;Amazonia;100 m;250 m;Amazonas, Caquetá;O Amazonia, Guayanas
565;ARISTOLOCHIACEAE;Aristolochia;Aristolochia klugii;O.C.Schmidt;;González 1990;;Trepadora;Nativa;No Evaluada;"Klug 1841 (LT: NY; ILT: COAH)";Tipo de Colombia;Amazonia;325 m;420 m;Amazonas, Caquetá, Putumayo;O Amazonia
566;ARISTOLOCHIACEAE;Aristolochia;Aristolochia leuconeura;Linden;Aristolochia argyroneura L.Uribe;González 1990;;Trepadora;Nativa;No Evaluada;Jaramillo 715 (NT: COL);Tipo de Colombia;Amazonia, Llanura del Caribe, Pacífico, Valle del Magdalena;100 m;500 m;Amazonas, Antioquia, Caldas, Chocó, Putumayo, Tolima;México a Ecuador
567;ARISTOLOCHIACEAE;Aristolochia;Aristolochia maxima;Jacq.;;González 1990;;Trepadora;Nativa;No Evaluada;González 1436 (COL, UPTC);;Andes, Guayana y Serranía de La Macarena, Llanura del Caribe, Orinoquia, Valle del Magdalena;30 m;1800 m;Antioquia, Boyacá, Caldas, Cesar, Cundinamarca, La Guajira, Huila, Magdalena, Meta, Risaralda, Santander, Sucre, Tolima, Valle;"México a Ecuador, Antillas; cultivado en los trópicos"
568;ARISTOLOCHIACEAE;Aristolochia;Aristolochia mishuyacensis;O.C.Schmidt;;González 1990;;Trepadora;Nativa;No Evaluada;Lozano 646 (COL);;Amazonia;100 m;100 m;Amazonas;Colombia, Perú
569;ARISTOLOCHIACEAE;Aristolochia;Aristolochia morae;F.González;;González 1993;;Trepadora;Nativa;No Evaluada;"González 2583 (HT: COL; IT: NY, P, US)";Tipo de Colombia;Andes, Orinoquia;240 m;645 m;Casanare, Meta;
570;ARISTOLOCHIACEAE;Aristolochia;Aristolochia odoratissima;L.;;González 1990;;Trepadora;Nativa;No Evaluada;Carvajal 208 (COAH);;Llanura del Caribe, Orinoquia, Pacífico, Valle del Magdalena;0 m;450 m;Antioquia, Bolívar, Cesar, La Guajira, Magdalena, Meta, Nariño, Norte de Santander, Santander, Sucre;América tropical
571;ARISTOLOCHIACEAE;Aristolochia;Aristolochia pannosoides;Hoehne;;González 1990;;Trepadora;Nativa;No Evaluada;"Cuatrecasas 4117 (HT: US; IT: COL, COAH)";Tipo de Colombia;Orinoquia;350 m;350 m;Meta, Vichada;Colombia, Venezuela
572;ARISTOLOCHIACEAE;Aristolochia;Aristolochia pentandra;Jacq.;;González et al. 2010;;Trepadora;Nativa;No Evaluada;Murcia 100 (COL, TOLI);;Islas Caribeñas;1 m;1 m;San Andrés, Providencia y Santa Catalina;Estados Unidos, México, O Caribe
573;ARISTOLOCHIACEAE;Aristolochia;Aristolochia pilosa;Kunth;Aristolochia claveriana L.Uribe, Aristolochia medellinensis Hoehne;González 1990;;Trepadora;Nativa;No Evaluada;González 996 (COL, UPTC);;Amazonia, Andes, Llanura del Caribe, Orinoquia, Pacífico, Valle del Cauca, Valle del Magdalena;0 m;1850 m;Amazonas, Antioquia, Caquetá, Cesar, Chocó, Córdoba, Cundinamarca, Guaviare, Huila, Magdalena, Meta, Norte de Santander, Putumayo, Santander, Tolima, Valle;México a Bolivia
574;ARISTOLOCHIACEAE;Aristolochia;Aristolochia ringens;Vahl;Aristolochia globiflora Mutis, Aristolochia turbacensis Kunth;González 1990;;Trepadora;Nativa y cultivada;No Evaluada;Cárdenas 13642 (COAH);;Andes, Guayana y Serranía de La Macarena, Llanura del Caribe, Orinoquia, Valle del Cauca, Valle del Magdalena;100 m;2150 m;Amazonas, Antioquia, Bolívar, Caldas, Cauca, Cesar, Cundinamarca, Magdalena, Meta, Norte de Santander, Santander, Sucre, Tolima, Valle;"Guatemala a Ecuador, Antillas; cultivada en los trópicos"
575;ARISTOLOCHIACEAE;Aristolochia;Aristolochia ruiziana;(Klotzsch) Duch.;;González 1990;;Trepadora;Nativa;No Evaluada;López 9943 (COAH);;Amazonia, Orinoquia;400 m;580 m;Amazonas, Caquetá, Casanare, Putumayo;Colombia, Ecuador, Perú, O Brasil
576;ARISTOLOCHIACEAE;Aristolochia;Aristolochia schultzeana;O.C.Schmidt;;González 1990;;Trepadora;Nativa;No Evaluada;"Klug 1786 (LT: NY; ILT: COAH, F, GH, US)";Tipo de Colombia;Amazonia, Pacífico;0 m;325 m;Nariño, Putumayo;Colombia, Ecuador
577;ARISTOLOCHIACEAE;Aristolochia;Aristolochia silvatica;Barb.Rodr.;Aristolochia amesiana R.E.Schult.;González 1990;;Trepadora;Nativa;No Evaluada;López 8557 (COAH);;Amazonia, Guayana y Serranía de La Macarena;100 m;120 m;Amazonas, Guainía;Amazonia
578;ARISTOLOCHIACEAE;Aristolochia;Aristolochia sprucei;Mast.;;González 1990;;Trepadora;Nativa;No Evaluada;Romero-Castañeda 5337 (COL);;Amazonia, Andes, Guayana y Serranía de La Macarena, Pacífico, Valle del Magdalena;0 m;1100 m;Amazonas, Antioquia, Chocó, Meta, Nariño, Putumayo, Santander, Valle;"Honduras a Bolivia y Brasil; Guadalupe"
579;ARISTOLOCHIACEAE;Aristolochia;Aristolochia tonduzii;O.C.Schmidt;;González 1990;;Trepadora;Nativa;No Evaluada;González 542 (COL, UPTC);;Amazonia, Pacífico, Valle del Magdalena;0 m;500 m;Amazonas, Antioquia, Cauca, Chocó, Nariño, Santander, Valle;Guatemala a Perú
580;ARISTOLOCHIACEAE;Aristolochia;Aristolochia trianae;Duch.;;González 1990;;Trepadora;Nativa;No Evaluada;"Triana 2161/4 (LT: BM; ILT: COL)";Tipo de Colombia;Pacífico;0 m;230 m;Cauca, Chocó, Nariño, Valle;O Colombia
581;ARISTOLOCHIACEAE;Aristolochia;Aristolochia trilobata;L.;;González 1990, Idárraga et al. 2011;;Trepadora;Nativa;No Evaluada;Rueda 59v (COL);;Pacífico;;;Antioquia, Chocó;América tropical
582;ASTERACEAE;Ageratina;Ageratina gracilis;(Kunth) R.M.King & H.Rob.;Eupatorium epilobioides Kunth, Eupatorium gracile var. epilobioides B.L.Rob.;Robinson 1918b, King & Robinson 1987;;Hierba, Subarbusto, Arbusto, Trepadora, Liana;Nativa;No Evaluada;Díaz-Piedrahita 1633 (COL);Tipo de Colombia;Andes, Sierra Nevada de Santa Marta;1700 m;4100 m;Antioquia, Arauca, Boyacá, Cauca, Cundinamarca, Magdalena, Meta, Nariño, Norte de Santander, Santander, Tolima, Valle;N Andes y Sierra Nevada de Santa Marta
583;ASTERACEAE;Ageratina;Ageratina ocanensis;(B.L.Rob.) R.M.King & H.Rob.;Eupatorium ocanense B.L.Rob.;Robinson 1923, King & Robinson 1978a;;Trepadora;Nativa;No Evaluada;Schlim 357 (HT: G);Tipo de Colombia;Andes, Sierra Nevada de Santa Marta;3200 m;3490 m;Boyacá, Cesar, Magdalena, Norte de Santander;N Cordillera Oriental
584;ASTERACEAE;Ageratina;Ageratina pichinchensis;(Kunth) R.M.King & H.Rob.;Ageratina articulata (Hieron.) R.M.King & H.Rob., Eupatorium aschenbornianum S.Schauer, Eupatorium bustamentum DC., Eupatorium donnell-smithii J.M.Coult., Eupatorium pichinchense Kunth, Eupatorium vulcanicum Benth.;Robinson 1918b, King & Robinson 1987;;Subarbusto, Trepadora;Nativa;No Evaluada;Fernández-Alonso 13221 (COL);;Andes;470 m;4500 m;Antioquia, Boyacá, Caldas, Cauca, Cesar, Cundinamarca, Huila, Magdalena, Nariño, Norte de Santander, Putumayo, Quindío, Risaralda, Tolima, Valle;N Andes
585;ASTERACEAE;Ageratina;Ageratina popayanensis;(Hieron.) R.M.King & H.Rob.;Eupatorium popayanense Hieron.;Robinson 1918b, King & Robinson 1970a, King & Robinson 1978a;;Arbusto, Árbol, Trepadora;Nativa;No Evaluada;Stuessy 5597 (COL);Tipo de Colombia;Andes;1000 m;3700 m;Antioquia, Boyacá, Caldas, Cauca, Chocó, Cundinamarca, Meta, Quindío, Risaralda, Santander, Tolima, Valle;N Andes
586;ASTERACEAE;Alloispermum;Alloispermum caracasanum;(Kunth) H.Rob.;Allocarpus caracasanus Kunth, Alloispermum divaricatum DC., Calea caracasana (Kunth) Kuntze, Calea sillaensis Kuntze, Galinsoga allaeocarpa (Kunth) Spreng.;Hind & Jeffrey 2001;;Hierba, Trepadora;Nativa;No Evaluada;Díaz-Piedrahita 107 (COL);;Andes;800 m;4000 m;Antioquia, Boyacá, Caldas, Cauca, Cesar, Cundinamarca, La Guajira, Huila, Magdalena, Nariño, Norte de Santander, Quindío, Santander, Tolima, Valle;N Andes
587;ASTERACEAE;Asplundianthus;Asplundianthus densus;(Benth.) R.M.King & H.Rob.;Eupatorium densum Benth.;Robinson 1918b, King & Robinson 1975c;;Subarbusto, Arbusto, Trepadora;Nativa;No Evaluada;Jaramillo 2768 (COL);;Andes;2200 m;3000 m;Boyacá, Cundinamarca, Huila;Cordillera Oriental
588;ASTERACEAE;Asplundianthus;Asplundianthus smilacinus;(Kunth) R.M.King & H.Rob.;Eupatorium smilacinum Kunth;Robinson 1918b, King & Robinson 1975c;;Trepadora;Nativa;No Evaluada;de Benavides 9618 (MO);;Andes;1500 m;2600 m;Nariño, Tolima;Colombia, Ecuador
589;ASTERACEAE;Asplundianthus;Asplundianthus stuebelii;(Hieron.) R.M.King & H.Rob.;Eupatorium stuebelii Hieron.;Robinson 1918b, King & Robinson 1975c;;Trepadora;Nativa;No Evaluada;Pring 201 (MO);Tipo de Colombia;Andes;2800 m;2800 m;Cundinamarca, Valle;N Andes
590;ASTERACEAE;Asplundianthus;Asplundianthus toroi;(B.L.Rob.) R.M.King & H.Rob.;;King & Robinson 1975c, King & Robinson 1987;;Trepadora;Nativa;No Evaluada;Toro 1201 (HT: NY);Tipo de Colombia;Andes;1900 m;1900 m;Antioquia;Cordillera Central
591;ASTERACEAE;Baccharis;Baccharis decussata;(Klatt) Hieron.;Baccharis moritziana Hieron., Pluchea decussata Klatt;Cuatrecasas 1967, Cuatrecasas 1969;;Subarbusto, Trepadora;Nativa;No Evaluada;Pérez-Arbeláez 485 (COL);Tipo de Colombia;Andes;1500 m;3000 m;Cauca, Cundinamarca, Huila, Norte de Santander, Valle;N Andes
592;ASTERACEAE;Baccharis;Baccharis fraterna;Cuatrec.;;Cuatrecasas 1969;;Trepadora;Nativa;No Evaluada;Tomás 376 (HT: US);Tipo de Colombia;Andes;2900 m;2900 m;Antioquia, Quindío;Cordillera Central
593;ASTERACEAE;Baccharis;Baccharis jelskii;Hieron.;Baccharis jelskii var. xanthopappus Cuatrec.;Cuatrecasas 1969;Baccharis jelskii f. xanthopappa Cuatrec., Baccharis jelskii var. cladotricha Cuatrec.;Trepadora;Nativa;No Evaluada;Díaz-Piedrahita 504 (COL);;Andes;1100 m;2475 m;Antioquia, Boyacá, Cauca, Cundinamarca, Huila, Meta, Nariño, Putumayo, Valle;N Andes
594;ASTERACEAE;Baccharis;Baccharis paramicola;Cuatrec.;;Cuatrecasas 1969;;Trepadora;Nativa;No Evaluada;Core 1443 (HT: US);Tipo de Colombia;Andes;3000 m;3370 m;Cauca;Cordillera Central
595;ASTERACEAE;Baccharis;Baccharis pululahuensis;Hieron.;;Cuatrecasas 1969;;Hierba, Trepadora;Nativa;No Evaluada;García-Barriga 12941 (COL);;Andes, Sierra Nevada de Santa Marta;900 m;2900 m;Antioquia, Boyacá, Cauca, Cundinamarca, Magdalena, Nariño, Norte de Santander, Tolima, Valle;N Andes
596;ASTERACEAE;Baccharis;Baccharis trinervis;Pers.;Baccharis trinervis var. rhexioides (Kunth) Baker, Conyza trinervis Lam.;Cuatrecasas 1969, Pruski 1996;Baccharis trinervis var. trinervis ;Hierba, Arbusto, Arbolito, Trepadora, Liana;Nativa;Preocupación Menor;Pinto 574 (COL);;Andes, Llanura del Caribe, Valle del Cauca, Valle del Magdalena;0 m;3000 m;Antioquia, Atlántico, Bolívar, Boyacá, Caldas, Caquetá, Casanare, Cauca, Cesar, Chocó, Cundinamarca, La Guajira, Guaviare, Huila, Magdalena, Meta, Nariño, Norte de Santander, Putumayo, Quindío, Risaralda, Santander, Sucre, Tolima, Valle;NO Suramérica
597;ASTERACEAE;Bartlettina;Bartlettina cleefii;R.M.King & H.Rob.;;King & Robinson 1980b, King & Robinson 1987;;Trepadora;Nativa;No Evaluada;Rangel 925 (HT: U);Tipo de Colombia;Sierra Nevada de Santa Marta;2880 m;2880 m;Magdalena;
598;ASTERACEAE;Bidens;Bidens holwayi;Sherff & S.F.Blake;;Sherff 1932;;Trepadora;Nativa;No Evaluada;Cuatrecasas 25223 (COL);;Andes, Sierra Nevada de Santa Marta;1900 m;2800 m;Cesar, Cundinamarca, Magdalena, Norte de Santander;México a N Suramérica
599;ASTERACEAE;Bidens;Bidens reptans;(L.) G.Don;Coreopsis reptans L.;Sherff 1932;;Hierba, Subarbusto, Arbusto, Trepadora;Nativa;No Evaluada;Barclay 3325 (COL);;Andes;500 m;2880 m;Boyacá, Casanare, Cundinamarca, Huila, Magdalena, Meta, Norte de Santander, Tolima;N Andes
600;ASTERACEAE;Cabreriella;Cabreriella sanctae-martae;(Greenm.) Cuatrec.;Senecio sanctae-martae Greenm.;Cuatrecasas 1980;;Trepadora;Nativa;No Evaluada;Smith 1977 (ST: US);Tipo de Colombia;Andes, Sierra Nevada de Santa Marta;2400 m;3200 m;Cesar, Magdalena;
601;ASTERACEAE;Calea;Calea angosturana;Hieron.;;Pruski 1982;;Arbusto, Trepadora;Nativa;No Evaluada;Lehmann 7479 (IT: K);Tipo de Colombia;Andes;1850 m;2750 m;Antioquia, Caldas, Quindío, Risaralda, Valle;Cordillera Central
602;ASTERACEAE;Calea;Calea colombiana;Gand.;;Pruski 1982;;Trepadora;Nativa;No Evaluada;Killip 38487 (COL);Tipo de Colombia;Andes, Valle del Magdalena;0 m;1900 m;Cauca, Cundinamarca, Meta, Nariño, Norte de Santander, Valle;N Andes
603;ASTERACEAE;Calea;Calea jamaicensis;(L.) L.;Calea prunifolia Kunth;Pruski 1997, Strother 1999;;Hierba, Arbusto, Trepadora;Nativa;No Evaluada;Idrobo 11655 (COL);;Andes, Islas Caribeñas, Valle del Cauca, Valle del Magdalena;0 m;1400 m;Antioquia, Caldas, Cauca, Chocó, Cundinamarca, Huila, Nariño, Norte de Santander, San Andrés, Providencia y Santa Catalina, Santander, Tolima, Valle;Centroamérica, Suramérica, Antillas
604;ASTERACEAE;Chromolaena;Chromolaena diaphanophlebia;(B.L.Rob.) R.M.King & H.Rob.;;Robinson 1918b, King & Robinson 1987;;Trepadora;Nativa;No Evaluada;Smith 1990 (T: NY);Tipo de Colombia;Sierra Nevada de Santa Marta;1465 m;2286 m;Magdalena;Colombia, Venezuela
605;ASTERACEAE;Chromolaena;Chromolaena perijaensis;R.M.King & H.Rob.;;King & Robinson 1980a, King & Robinson 1987;;Trepadora;Nativa;No Evaluada;"Grant 10835 (HT: US; IT: COL, NY, US.)";Tipo de Colombia;Andes;2700 m;2700 m;Cesar, Magdalena;Serranía de Perijá
606;ASTERACEAE;Clibadium;Clibadium pentaneuron;S.F.Blake;Clibadium sarmentosum Cuatrec., Clibadium zakii H.Rob.;Arriagada 2003;;Hierba, Arbusto, Trepadora, Epífita;Nativa;No Evaluada;Stuessy 5671 (COL);Tipo de Colombia;Andes, Valle del Magdalena;50 m;2500 m;Antioquia, Boyacá, Caldas, Caquetá, Chocó, Cundinamarca, Meta, Nariño, Putumayo, Tolima, Valle;N Andes
607;ASTERACEAE;Clibadium;Clibadium sylvestre;(Aubl.) Baill.;Clibadium latifolium Rusby;Arriagada 2003;;Hierba, Arbusto, Árbol, Trepadora;Nativa;No Evaluada;Forero 2766 (COL);;Amazonia, Andes, Llanura del Caribe, Pacífico, Valle del Cauca, Valle del Magdalena;0 m;2700 m;Amazonas, Antioquia, Bolívar, Caquetá, Casanare, Chocó, Cundinamarca, Guaviare, Magdalena, Nariño, Putumayo, Valle, Vaupés;N Suramérica
608;ASTERACEAE;Clibadium;Clibadium trianae;(Hieron.) S.F.Blake;Clibadium sychnocephalum S.F.Blake;Arriagada 2003;;Hierba, Subarbusto, Arbusto, Trepadora;Nativa;No Evaluada;"Triana 1317 (LT: BM; ILT: US, GH, K)";;Andes;1100 m;3100 m;Antioquia, Cauca, Chocó, Cundinamarca, Nariño, Putumayo, Quindío, Risaralda, Tolima, Valle;N Andes
609;ASTERACEAE;Condylidium;Condylidium iresinoides;(Kunth) R.M.King & H.Rob.;Eupatorium iresinoides Kunth;Robinson 1918a, Robinson 1918b;;Hierba, Subarbusto, Trepadora;Nativa;No Evaluada;Pérez-Arbeláez 8322 (COL);;Andes, Valle del Cauca, Valle del Magdalena;315 m;2700 m;Amazonas, Antioquia, Bolívar, Chocó, Cundinamarca, Huila, Magdalena, Meta, Quindío, Risaralda, Tolima, Valle;N Andes
610;ASTERACEAE;Conyza;Conyza prolialba;Cuatrec.;Laennecia prolialba (Cuatrec.) G.L.Nesom;Nesom 1990a;;Hierba, Trepadora;Nativa;No Evaluada;Cuatrecasas 25260 (COL);;Andes, Sierra Nevada de Santa Marta;2700 m;4500 m;Cesar, La Guajira, Magdalena;Colombia,  Ecuador
611;ASTERACEAE;Cotula;Cotula mexicana;(DC.) Cabrera;Cotula minuta (L.f.) Schinz;Cabrera 1978;;Hierba, Arbusto, Trepadora;Nativa;No Evaluada;Barclay 5823 (COL);;Andes;2600 m;4400 m;Antioquia, Boyacá, Cauca, Cundinamarca, Norte de Santander, Tolima, Valle;Suramérica
612;ASTERACEAE;Critoniella;Critoniella acuminata;(Kunth) R.M.King & H.Rob.;Eupatorium acuminatum Kunth, Eupatorium pellucidum Kunth, Eupatorium tolimense Hieron.;Robinson 1918b, King & Robinson 1987;;Arbusto, Árbol, Trepadora;Nativa;No Evaluada;Dugand 3035 (COL);Tipo de Colombia;Andes;1000 m;4000 m;Antioquia, Boyacá, Caquetá, Cauca, Cesar, Chocó, Cundinamarca, Huila, Magdalena, Quindío, Risaralda, Santander, Tolima, Valle;N Andes
613;ASTERACEAE;Critoniopsis;Critoniopsis zarucchii;H.Rob.;;Robinson 1999;;Trepadora;Nativa;No Evaluada;Zarucchi 4374 (COL);;Andes;2420 m;2420 m;Antioquia;Cordillera Central
614;ASTERACEAE;Cyrtocymura;Cyrtocymura scorpioides;(Lam.) H.Rob.;Vernonia tournefortioides Kunth;Robinson 1999;;Trepadora;Nativa;No Evaluada;Lozano 2906 (COL);;Andes, Llanura del Caribe, Orinoquia;500 m;2195 m;Antioquia, Bolívar, Boyacá, Casanare, Cesar, Chocó, La Guajira, Huila, Magdalena, Meta, Norte de Santander, Valle;México a Bolivia
615;ASTERACEAE;Dasyphyllum;Dasyphyllum colombianum;(Cuatrec.) Cabrera;Chuquiraga colombiana Cuatrec.;Díaz-P. & Vélez-Nauer 1993;;Arbusto, Arbolito, Árbol, Trepadora;Nativa;No Evaluada;"Cuatrecasas 20005 (HT: F; IT: COL, P)";Tipo de Colombia;Andes;990 m;3180 m;Boyacá, Cesar, Cundinamarca, Nariño, Valle;Colombia,  Ecuador
